tweet_id,tweet_text,clean_text,label,priority_level,priority_score,true_label,predicted_label,prediction_confidence,true_label_confidence,label_correct,true_priority_level,true_priority_score,predicted_priority_level,predicted_priority_score,priority_correct,priority_signed_error,priority_distance,under_prioritised,over_prioritised,severe_priority_error
592272935815127041,Photoset: brophanbuscus: A 7.9 magnitude earthquake has hit Nepal. It’s sad to see that it’s not all over... http://t.co/wMjk4L1l8W,Photoset: brophanbuscus: A 7.9 magnitude earthquake has hit Nepal. It’s sad to see that it’s not all over... URL,sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,other_useful_information,0.638635,0.101497635,False,low,4,medium,3,False,-1,1,False,True,False
592333525103288320,"RT @BreakingNews: More than 100 people killed in powerful Nepal earthquake, say government officials and police - @BBCNews http://t.co/1FiK…","RT USER : More than 100 people killed in powerful Nepal earthquake, say government officials and police - USER URL",injured_or_dead_people,high,1,injured_or_dead_people,injured_or_dead_people,0.96320444,0.96320444,True,high,1,high,1,True,0,0,False,False,False
592344660972085248,RT @MarianCataln: Many Himalayan Villages are like this. #nepal #earthquake #HELPNEPAL http://t.co/rARiOSEgHr,RT USER : Many Himalayan Villages are like this. nepal earthquake HELPNEPAL URL,not_related_or_irrelevant,low,4,not_related_or_irrelevant,other_useful_information,0.5682951,0.022666357,False,low,4,medium,3,False,-1,1,False,True,False
593830739436818432,"RT @WajSKhan: Meet ""Lahore"", the first baby born in Pak Army's Bhaktapur Field Hospital #Solidarity http://t.co/n1ui7rQ0Df","RT USER : Meet ""Lahore"", the first baby born in Pak Army's Bhaktapur Field Hospital Solidarity URL",not_related_or_irrelevant,low,4,not_related_or_irrelevant,displaced_people_and_evacuations,0.22978418,0.15646596,False,low,4,medium_high,2,False,-2,2,False,True,True
593296832060489729,#NEPALQUAKERELIEF: UBERAID IS ARRIVING NOW https://t.co/ZfkHKpg1Jf,NEPALQUAKERELIEF: UBERAID IS ARRIVING NOW URL,displaced_people_and_evacuations,medium_high,2,displaced_people_and_evacuations,other_useful_information,0.35210705,0.044271015,False,medium_high,2,medium,3,False,1,1,True,False,False
592879828547858434,Thank God that my dearest friend's family and friends in Nepal are safe and doing good.  Let's Pray… https://t.co/YqRABF5pj2,Thank God that my dearest friend's family and friends in Nepal are safe and doing good. Let's Pray… URL,sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,sympathy_and_emotional_support,0.9500464,0.9500464,True,low,4,low,4,True,0,0,False,False,False
592322615710089216,"RT @jejejejo: 7,9 SR earthquake and more than 1000 people died. Oh God #PrayForNepal #PrayForNepal #PrayforNepal","RT USER : 7,9 SR earthquake and more than 1000 people died. Oh God PrayForNepal PrayForNepal PrayforNepal",injured_or_dead_people,high,1,injured_or_dead_people,injured_or_dead_people,0.9549617,0.9549617,True,high,1,high,1,True,0,0,False,False,False
593188602860941312,"RT @ScotGovFM: FM @NicolaSturgeon announces £250,000 @scotgov donation for the @decappeal #NepalQuake http://t.co/b2PJwdVtLf","RT USER : FM USER announces £250,000 USER donation for the USER NepalQuake URL",donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.8868756,0.8868756,True,medium,3,medium,3,True,0,0,False,False,False
592375750193389568,RT @timesofindia: India rushes 13 military aircraft with aid to Nepal  http://t.co/P21axKOMOI,RT USER : India rushes 13 military aircraft with aid to Nepal URL,other_useful_information,medium,3,other_useful_information,donation_needs_or_offers_or_volunteering_services,0.86485106,0.04364091,False,medium,3,medium,3,True,0,0,False,False,False
600504152712564736,"RT @Harry_Styles: To help those affected by the devastating earthquake in Nepal, text: DONATE5 to 70008 and give £5. Thank you @savechildre…","RT USER : To help those affected by the devastating earthquake in Nepal, text: DONATE5 to 70008 and give £5. Thank you USER …",donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.88131785,0.88131785,True,medium,3,medium,3,True,0,0,False,False,False
592343937479643136,RT @unicefphils: #NepalEarthquake Help save lives of children affected by the #NepalQuake. DONATE NOW: https://t.co/8JQ8GjLvRb http://t.co/…,RT USER : NepalEarthquake Help save lives of children affected by the NepalQuake. DONATE NOW: URL URL,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.8656053,0.8656053,True,medium,3,medium,3,True,0,0,False,False,False
592909332750143493,Four Hongkongers missing after Nepal earthquake found safe and well - South China Morning Post (subscription) http://t.co/dFhobdq2Er #hon…,Four Hongkongers missing after Nepal earthquake found safe and well - South China Morning Post (subscription) URL hon…,missing_trapped_or_found_people,high,1,missing_trapped_or_found_people,missing_trapped_or_found_people,0.9287954,0.9287954,True,high,1,high,1,True,0,0,False,False,False
592700771273187328,"RT @ndtv: After Nepal earthquake, a pile of bodies and a lost world http://t.co/JMaU2SYycP http://t.co/T40SpgH7B7","RT USER : After Nepal earthquake, a pile of bodies and a lost world URL URL",injured_or_dead_people,high,1,injured_or_dead_people,injured_or_dead_people,0.6428223,0.6428223,True,high,1,high,1,True,0,0,False,False,False
591930922426994689,@timesofindia  Really pathetic. Still we dont know how much the toll will rise. #NepalEarthquake.,USER Really pathetic. Still we dont know how much the toll will rise. NepalEarthquake.,injured_or_dead_people,high,1,injured_or_dead_people,other_useful_information,0.3165226,0.23719099,False,high,1,medium,3,False,2,2,True,False,True
592912027527569408,"RT @DParashar82: Our brave forces are tirelessly working to save lifes &amp; help people in Nepal. #Salute2IndianForces""","RT USER : Our brave forces are tirelessly working to save lifes &amp; help people in Nepal. Salute2IndianForces""",donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.6843541,0.6843541,True,medium,3,medium,3,True,0,0,False,False,False
593159037396656130,".@climberjim said ""my day in Everest base camp feels like a month.""  #everest #nepal http://t.co/XkRlTan78p",". USER said ""my day in Everest base camp feels like a month."" everest nepal URL",other_useful_information,medium,3,other_useful_information,other_useful_information,0.5509964,0.5509964,True,medium,3,medium,3,True,0,0,False,False,False
593156327259639809,Grassroots Help for Nepal Earthquake Survivors: http://t.co/rDZvx3KsWm,Grassroots Help for Nepal Earthquake Survivors: URL,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.8456995,0.8456995,True,medium,3,medium,3,True,0,0,False,False,False
593776071436271616,"RT @pcgamer: Ubisoft's Far Cry dev team will donate up to $100,000 to support relief efforts in Nepal. http://t.co/r62uwsTde3 http://t.co/j…","RT USER : Ubisoft's Far Cry dev team will donate up to $100,000 to support relief efforts in Nepal. URL URL",donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.892769,0.892769,True,medium,3,medium,3,True,0,0,False,False,False
591988823069888512,RT @MissionBJP4UP: Friends don't donate fund anywhere else except http://t.co/2MXvnr5cNZ as NGO's are using fund for anti national activiti…,RT USER : Friends don't donate fund anywhere else except URL as NGO's are using fund for anti national activiti…,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.8541287,0.8541287,True,medium,3,medium,3,True,0,0,False,False,False
592204506013700096,"State helplines for Nepal Earthquake WB:1070, Gujarat: 079 23251900/ 079 23251902/ 14, Maharashtra: 011- 23380326, 022-22027990","State helplines for Nepal Earthquake WB:1070, Gujarat: 079 23251900/ 079 23251902/ 14, Maharashtra: 011- 23380326, 022-22027990",caution_and_advice,medium_high,2,caution_and_advice,donation_needs_or_offers_or_volunteering_services,0.49541935,0.0406903,False,medium_high,2,medium,3,False,1,1,True,False,False
593656131223846914,Phil's mission to help Nepal quake victims http://t.co/WuBZdZygrM,Phil's mission to help Nepal quake victims URL,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.86231136,0.86231136,True,medium,3,medium,3,True,0,0,False,False,False
591986639817216000,RT @RanOutOfCharact: Blessings up to those in Nepal right now. This is a straight up disaster.,RT USER : Blessings up to those in Nepal right now. This is a straight up disaster.,sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,sympathy_and_emotional_support,0.9405131,0.9405131,True,low,4,low,4,True,0,0,False,False,False
592763915353858048,"Scott, if u love travel and adventure my novel will take u to Thailand Nepal &amp; India @ … http://t.co/B39lr6uKoi","Scott, if u love travel and adventure my novel will take u to Thailand Nepal &amp; India @ … URL",not_related_or_irrelevant,low,4,not_related_or_irrelevant,not_related_or_irrelevant,0.33919585,0.33919585,True,low,4,low,4,True,0,0,False,False,False
592250013285224448,RT @SEHUPORN: Lets keep our thoughts and prayers to our fellow human beings who are in Nepal. They need all the support they can get at a t…,RT USER : Lets keep our thoughts and prayers to our fellow human beings who are in Nepal. They need all the support they can get at a t…,sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,sympathy_and_emotional_support,0.95243734,0.95243734,True,low,4,low,4,True,0,0,False,False,False
592342908335820800,"RT @washingtonpost: Death toll from Nepal quake exceeds 2,100 http://t.co/NsQi0f9CSe","RT USER : Death toll from Nepal quake exceeds 2,100 URL",injured_or_dead_people,high,1,injured_or_dead_people,injured_or_dead_people,0.96233714,0.96233714,True,high,1,high,1,True,0,0,False,False,False
592894785955966976,"RT @umarket: If you want to truly help Nepal, don’t rush there now. Solid post in @guardian about how best to support Nepal now:  http://t.…","RT USER : If you want to truly help Nepal, don’t rush there now. Solid post in USER about how best to support Nepal now: URL",donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.7924632,0.7924632,True,medium,3,medium,3,True,0,0,False,False,False
592208474764902400,My heart is tender 2day 4 the beautiful Nepal &amp; all the people who lost loved ones &amp; are still trapped #PrayForNepal https://t.co/XaG3uzy1MK,My heart is tender 2day 4 the beautiful Nepal &amp; all the people who lost loved ones &amp; are still trapped PrayForNepal URL,sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,sympathy_and_emotional_support,0.94925135,0.94925135,True,low,4,low,4,True,0,0,False,False,False
593640712068968448,RT @Aga_Atul: It's said that Modi has sent 200 Modi-fied media men to Nepal to propagate in his favour. What Nepali media says : http://t.c…,RT USER : It's said that Modi has sent 200 Modi-fied media men to Nepal to propagate in his favour. What Nepali media says : URL,other_useful_information,medium,3,other_useful_information,not_related_or_irrelevant,0.33460915,0.27563506,False,medium,3,low,4,False,1,1,True,False,False
593465791783313409,"RT @ShelterBox: We now have two @ShelterBox response teams in #Nepal following Saturday's earthquake, with more teams due to arrive later t…","RT USER : We now have two USER response teams in Nepal following Saturday's earthquake, with more teams due to arrive later t…",donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.52911264,0.52911264,True,medium,3,medium,3,True,0,0,False,False,False
593798614020968448,RT @drewunderhill: very lucky to be here. very lucky to be alive. please send nothing but prayers to the people of Nepal http://t.co/YgsDiz…,RT USER : very lucky to be here. very lucky to be alive. please send nothing but prayers to the people of Nepal URL,sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,sympathy_and_emotional_support,0.9530354,0.9530354,True,low,4,low,4,True,0,0,False,False,False
592251563558752258,"#Nepal #NepalEarthquake #PrayForNepal  By @acornoverseas ""To all those who lost their lives may you… https://t.co/zrERhQJG0o","Nepal NepalEarthquake PrayForNepal By USER ""To all those who lost their lives may you… URL",sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,sympathy_and_emotional_support,0.9562698,0.9562698,True,low,4,low,4,True,0,0,False,False,False
593463530441048065,RT @jetairways: #TravelUpdate: Our flight 9W 261 Kathmandu-Delhi has landed at Delhi. Our operations to Kathmandu will continue as per sche…,RT USER : TravelUpdate: Our flight 9W 261 Kathmandu-Delhi has landed at Delhi. Our operations to Kathmandu will continue as per sche…,other_useful_information,medium,3,other_useful_information,other_useful_information,0.5414088,0.5414088,True,medium,3,medium,3,True,0,0,False,False,False
597789995307413505,RT @raunakms: Tremors are decreasing ... #NepalQuake http://t.co/yDvaejcaYL,RT USER : Tremors are decreasing ... NepalQuake URL,other_useful_information,medium,3,other_useful_information,other_useful_information,0.6997972,0.6997972,True,medium,3,medium,3,True,0,0,False,False,False
592131684201431040,RT @USEmbassyNepal: RT USAID @theOFDA: We've activated a @ffxfirerescue urban search&amp;rescue team to deploy w/our DART to help in #NepalEart…,RT USER : RT USAID USER : We've activated a USER urban search&amp;rescue team to deploy w/our DART to help in NepalEart…,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.84931296,0.84931296,True,medium,3,medium,3,True,0,0,False,False,False
592329784983556096,"RT @_Adi_Angel_: #Israel airforce left 2 #Nepal to save lives,search &amp;rescue &amp; set up a field hospital. #NepalQuakeRelief #NepalQuake http:…","RT USER : Israel airforce left 2 Nepal to save lives,search &amp;rescue &amp; set up a field hospital. NepalQuakeRelief NepalQuake URL",donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.7682556,0.7682556,True,medium,3,medium,3,True,0,0,False,False,False
592343385085607936,RT @MEAcontrolroom: #NepalEarthquake  Nepal Government Helpline 0097714200257,RT USER : NepalEarthquake Nepal Government Helpline 0097714200257,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.70398444,0.70398444,True,medium,3,medium,3,True,0,0,False,False,False
592913734185652224,"RT @siobhanheanue: Australians who have commercial flights booked out of Nepal tomorrow or today should get on their planes, not wait for t…","RT USER : Australians who have commercial flights booked out of Nepal tomorrow or today should get on their planes, not wait for t…",displaced_people_and_evacuations,medium_high,2,displaced_people_and_evacuations,other_useful_information,0.3699745,0.15569668,False,medium_high,2,medium,3,False,1,1,True,False,False
592087968031969280,"RT @LiaqatAli2015: 5/48 recovered and still, 12 are missing. Furthermore, ISIS is killing people every day. Yesterday, I saw a photograph o…","RT USER : 5/48 recovered and still, 12 are missing. Furthermore, ISIS is killing people every day. Yesterday, I saw a photograph o…",missing_trapped_or_found_people,high,1,missing_trapped_or_found_people,missing_trapped_or_found_people,0.8882611,0.8882611,True,high,1,high,1,True,0,0,False,False,False
592332945320382464,This gang from UAE have been missing since the Quake. #PrayforNepal #QuakeNepal2015 http://t.co/UX2N39ZGhO,This gang from UAE have been missing since the Quake. PrayforNepal QuakeNepal2015 URL,missing_trapped_or_found_people,high,1,missing_trapped_or_found_people,missing_trapped_or_found_people,0.92592293,0.92592293,True,high,1,high,1,True,0,0,False,False,False
592308789925289984,"RT @ShujaRabbani: Top Google executive killed in Nepal quake, 100s of foreign tourists missing — RT News http://t.co/wHZYthGZI3 #Nepalquake…","RT USER : Top Google executive killed in Nepal quake, 100s of foreign tourists missing — RT News URL Nepalquake…",injured_or_dead_people,high,1,injured_or_dead_people,injured_or_dead_people,0.7569342,0.7569342,True,high,1,high,1,True,0,0,False,False,False
592139482150735872,RT @Oxfam: #NepalQuake For Oxfam comment @OxfamAustralia Laurelle Keough on 0425 701 801 @laurellek or @OxfamIndia Gunjan Jain on 0091 9811…,RT USER : NepalQuake For Oxfam comment USER Laurelle Keough on 0425 701 801 USER or USER Gunjan Jain on 0091 9811…,other_useful_information,medium,3,other_useful_information,not_related_or_irrelevant,0.44333947,0.24844407,False,medium,3,low,4,False,1,1,True,False,False
592305241837600768,RT @vCensored31: Bismillah. BREAKING NEWS - At least 217 missing in Mount Everest including many NATO-citizens. #NepalEarthquake,RT USER : Bismillah. BREAKING NEWS - At least 217 missing in Mount Everest including many NATO-citizens. NepalEarthquake,missing_trapped_or_found_people,high,1,missing_trapped_or_found_people,missing_trapped_or_found_people,0.8933257,0.8933257,True,high,1,high,1,True,0,0,False,False,False
593805268217044992,"RT @EconomicTimes: #NepalQuake: Let it be known that India is helping all, says Cabinet Secretary http://t.co/WdJp3eE1xV http://t.co/DLJfzM…","RT USER : NepalQuake: Let it be known that India is helping all, says Cabinet Secretary URL URL",other_useful_information,medium,3,other_useful_information,sympathy_and_emotional_support,0.49143565,0.11740226,False,medium,3,low,4,False,1,1,True,False,False
592374985689145344,RT @Sanjay_Vis: Mammoth relief operation on by India on second day in quake-hit #NepalEarthquake   #Proudonindianarmy  http://t.co/fZnApQ1i…,RT USER : Mammoth relief operation on by India on second day in quake-hit NepalEarthquake Proudonindianarmy URL,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.8041903,0.8041903,True,medium,3,medium,3,True,0,0,False,False,False
593283759685832704,"Officials concede they made mistakes in initial response to Nepal quake that killed over 5,000: Anger and frus... http://t.co/B5llqk6mAk","Officials concede they made mistakes in initial response to Nepal quake that killed over 5,000: Anger and frus... URL",injured_or_dead_people,high,1,injured_or_dead_people,injured_or_dead_people,0.9572876,0.9572876,True,high,1,high,1,True,0,0,False,False,False
593101875710275584,"RT @yunartistic: #AHeartOfGold #YunaKim(@Yunaaaa) donated $100,000 thru @unicefkorea to help the Nepalese children affected by the #NepalEa…","RT USER : AHeartOfGold YunaKim( USER ) donated $100,000 thru USER to help the Nepalese children affected by the NepalEa…",donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.8881694,0.8881694,True,medium,3,medium,3,True,0,0,False,False,False
592344291483222016,How to help Nepal: 7 vetted charities doing relief work following the earthquake http://t.co/3q9YEbrWe7,How to help Nepal: 7 vetted charities doing relief work following the earthquake URL,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.84646845,0.84646845,True,medium,3,medium,3,True,0,0,False,False,False
593727964786905088,RT @allsish: And.......another heart touching photo :'( :( :( :'( #NepalQuake #NepalEarthquake http://t.co/NhgRRHSgNZ,RT USER : And.......another heart touching photo :'( :( :( :'( NepalQuake NepalEarthquake URL,sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,sympathy_and_emotional_support,0.74240434,0.74240434,True,low,4,low,4,True,0,0,False,False,False
591992433736601600,Send them some uranium. https://t.co/lRHuACDhsx,Send them some uranium. URL,not_related_or_irrelevant,low,4,not_related_or_irrelevant,not_related_or_irrelevant,0.39041507,0.39041507,True,low,4,low,4,True,0,0,False,False,False
591939212200423424,Hundreds dead as magnitude 7.8 earthquake hits Nepal: The death toll from a powerful earthquake that struck Ne... http://t.co/QNtq5Uffg3,Hundreds dead as magnitude 7.8 earthquake hits Nepal: The death toll from a powerful earthquake that struck Ne... URL,injured_or_dead_people,high,1,injured_or_dead_people,injured_or_dead_people,0.9630744,0.9630744,True,high,1,high,1,True,0,0,False,False,False
593317620113276929,We request each one of you to help Nepal earthquake survivors by donating generously. Your little support will... http://t.co/eFGrpV0VkY,We request each one of you to help Nepal earthquake survivors by donating generously. Your little support will... URL,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.8863483,0.8863483,True,medium,3,medium,3,True,0,0,False,False,False
593110310808133632,RT @cnni: Roads are so damaged in Nepal it took a CNN crew two hours to go 20 miles -- a major challenge for rescue and aid: http://t.co/CT…,RT USER : Roads are so damaged in Nepal it took a CNN crew two hours to go 20 miles -- a major challenge for rescue and aid: URL,infrastructure_and_utilities_damage,medium_high,2,infrastructure_and_utilities_damage,infrastructure_and_utilities_damage,0.74565417,0.74565417,True,medium_high,2,medium_high,2,True,0,0,False,False,False
593121566726074368,"RT @DhavaliLama: Photograph from #NepalEarthquake that'll remain etched in memory. Structure damaged, but Buddha smiles in meditation. http…","RT USER : Photograph from NepalEarthquake that'll remain etched in memory. Structure damaged, but Buddha smiles in meditation. URL",infrastructure_and_utilities_damage,medium_high,2,infrastructure_and_utilities_damage,infrastructure_and_utilities_damage,0.8361144,0.8361144,True,medium_high,2,medium_high,2,True,0,0,False,False,False
592640964633595904,"'Pranksters' Record First 18 Minutes of Deadly Nepal Earthquake: On Saturday, 'The Nepali Pranksters' were sho... http://t.co/de5Q6gWr9a","'Pranksters' Record First 18 Minutes of Deadly Nepal Earthquake: On Saturday, 'The Nepali Pranksters' were sho... URL",infrastructure_and_utilities_damage,medium_high,2,infrastructure_and_utilities_damage,other_useful_information,0.73917794,0.048308,False,medium_high,2,medium,3,False,1,1,True,False,False
592324159067197440,RT @AapChorHain: Pic1 :Modi sent relief material to Nepal with in hours.  Pic2 :Sonia sent relief material to Uthrakhand after 3 days. http…,RT USER : Pic1 :Modi sent relief material to Nepal with in hours. Pic2 :Sonia sent relief material to Uthrakhand after 3 days. URL,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.8691471,0.8691471,True,medium,3,medium,3,True,0,0,False,False,False
593227960590577665,"[ITAR-TASS Eng] Russian rescue team arrives in Nepal: KATHMANDU, April 29. /TASS/. A team of rescuers and medi... http://t.co/sd67wE24Q9","[ITAR-TASS Eng] Russian rescue team arrives in Nepal: KATHMANDU, April 29. /TASS/. A team of rescuers and medi... URL",donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.650927,0.650927,True,medium,3,medium,3,True,0,0,False,False,False
592701122197987328,"RT @loaideeb: When I see the outcomes of the recent earthquake in Nepal, i wonder if the nature's fury is enough for people or... http://t.…","RT USER : When I see the outcomes of the recent earthquake in Nepal, i wonder if the nature's fury is enough for people or... URL",not_related_or_irrelevant,low,4,not_related_or_irrelevant,other_useful_information,0.49827743,0.053302605,False,low,4,medium,3,False,-1,1,False,True,False
592294974500241410,"PlanGlobal: Watch PlanGlobal davtox on CNN in ten minutes, discussing #NepalEarthquake and Plan's response from the stranded plane to Kathm…","PlanGlobal: Watch PlanGlobal davtox on CNN in ten minutes, discussing NepalEarthquake and Plan's response from the stranded plane to Kathm…",other_useful_information,medium,3,other_useful_information,other_useful_information,0.6432576,0.6432576,True,medium,3,medium,3,True,0,0,False,False,False
593188404340379648,RT @JigarShahDC: #Solar lamps only public light in #Nepal; electric poles down; solar now has a crucial role during disasters. http://t.co/…,RT USER : Solar lamps only public light in Nepal; electric poles down; solar now has a crucial role during disasters. URL,infrastructure_and_utilities_damage,medium_high,2,infrastructure_and_utilities_damage,other_useful_information,0.57208246,0.24539825,False,medium_high,2,medium,3,False,1,1,True,False,False
592342125720666112,"RT @nytimesworld: ""This is why I love Nepal. People here help one another because they know the govt often can’t:"" @tangledjourneys http://…","RT USER : ""This is why I love Nepal. People here help one another because they know the govt often can’t:"" USER URL",sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,donation_needs_or_offers_or_volunteering_services,0.67963743,0.049049426,False,low,4,medium,3,False,-1,1,False,True,False
591973820002476032,RT @PKalkoljuck: #PrayForNepal get well soonὢD,RT USER : PrayForNepal get well soonὢD,sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,sympathy_and_emotional_support,0.9528905,0.9528905,True,low,4,low,4,True,0,0,False,False,False
592137869482799104,RT @ABCNews24: #NepalEarthquake update: The Indian Army says 18 bodies have been found on #MountEverest after an #avalanche buried part of …,RT USER : NepalEarthquake update: The Indian Army says 18 bodies have been found on MountEverest after an avalanche buried part of …,injured_or_dead_people,high,1,injured_or_dead_people,injured_or_dead_people,0.9106664,0.9106664,True,high,1,high,1,True,0,0,False,False,False
593435492768583682,"Our Social Justice Fund has donated $25,000 to @oxfamcanada for relief efforts in #Nepal. You can donate too: https://t.co/CUZg6jixf0","Our Social Justice Fund has donated $25,000 to USER for relief efforts in Nepal. You can donate too: URL",donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.89131343,0.89131343,True,medium,3,medium,3,True,0,0,False,False,False
592344738717569025,"RT @BBCWorld: Avalanche like ""50 storey building of white"" - Everest #NepalQuake survivors describe ordeal http://t.co/uIfwbQPTo0 http://t.…","RT USER : Avalanche like ""50 storey building of white"" - Everest NepalQuake survivors describe ordeal URL URL",other_useful_information,medium,3,other_useful_information,infrastructure_and_utilities_damage,0.77442133,0.10454673,False,medium,3,medium_high,2,False,-1,1,False,True,False
592623219825373184,UPDATE: Statement from ABTA following the change in travel advice to Nepal.... http://t.co/cNH0j1RiWi,UPDATE: Statement from ABTA following the change in travel advice to Nepal.... URL,other_useful_information,medium,3,other_useful_information,other_useful_information,0.5278081,0.5278081,True,medium,3,medium,3,True,0,0,False,False,False
592883809391083520,"Nepal quake death toll tops 4,000 as villages plead for aid: As the death toll from Nepal's devastating earthq... http://t.co/aj2E51PtpK","Nepal quake death toll tops 4,000 as villages plead for aid: As the death toll from Nepal's devastating earthq... URL",injured_or_dead_people,high,1,injured_or_dead_people,injured_or_dead_people,0.96181667,0.96181667,True,high,1,high,1,True,0,0,False,False,False
593148336435236864,RT @IPS_DC: Want to help #Nepal recover from the quake? Cancel its debt → http://t.co/zcul37C6Hd #NepalEarthquake http://t.co/fJsifVNft1,RT USER : Want to help Nepal recover from the quake? Cancel its debt → URL NepalEarthquake URL,other_useful_information,medium,3,other_useful_information,donation_needs_or_offers_or_volunteering_services,0.754772,0.11611312,False,medium,3,medium,3,True,0,0,False,False,False
592339713131970560,"State Dept ""Confirm that 3 U.S. citizens died in Nepal on April 25. US expresses its deepest condolences to family &amp; friends of victims.""","State Dept ""Confirm that 3 U.S. citizens died in Nepal on April 25. US expresses its deepest condolences to family &amp; friends of victims.""",injured_or_dead_people,high,1,injured_or_dead_people,injured_or_dead_people,0.83567345,0.83567345,True,high,1,high,1,True,0,0,False,False,False
591989866990174209,"RT @ANI_news: It is very shocking, very unfortunate that hundreds of people fell victim to this natural calamity in Nepal: Ram Madhav (BJP)…","RT USER : It is very shocking, very unfortunate that hundreds of people fell victim to this natural calamity in Nepal: Ram Madhav (BJP)…",injured_or_dead_people,high,1,injured_or_dead_people,injured_or_dead_people,0.8251524,0.8251524,True,high,1,high,1,True,0,0,False,False,False
592868455021412353,RT @RobinMacNab: Nepal earthquake reduces World Heritage sites to rubble http://t.co/YAA6c1Oe4d http://t.co/aG6Ymj2wkb,RT USER : Nepal earthquake reduces World Heritage sites to rubble URL URL,infrastructure_and_utilities_damage,medium_high,2,infrastructure_and_utilities_damage,infrastructure_and_utilities_damage,0.90808254,0.90808254,True,medium_high,2,medium_high,2,True,0,0,False,False,False
593106598907748353,RT @GOALUKCharity: #NepalEarthquake: We hope to not only bring emergency supplies but also a sense of hope https://t.co/Yceoe5sZMw http://t…,RT USER : NepalEarthquake: We hope to not only bring emergency supplies but also a sense of hope URL URL,sympathy_and_emotional_support,low,4,sympathy_and_emotional_support,donation_needs_or_offers_or_volunteering_services,0.828033,0.04622334,False,low,4,medium,3,False,-1,1,False,True,False
593164168817201153,RT @edinspotlight: Nepal fundraiser on tomorrow ALL DAY at the Gurkha Cafe on Cockburn Street #Edinburgh http://t.co/Ofb9n2dEUX,RT USER : Nepal fundraiser on tomorrow ALL DAY at the Gurkha Cafe on Cockburn Street Edinburgh URL,donation_needs_or_offers_or_volunteering_services,medium,3,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,0.6792586,0.6792586,True,medium,3,medium,3,True,0,0,False,False,False
