# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
18132.0000 HM388 352849 3 406.0000 p28 r61 293 N p28->p31->v92->r61
18314.0000 HM381 194159 1 939.0000 p22 r78 284 N p22->r78
18315.0000 HM391 109749 2 484.0000 p29 r67 291 N p29->v91->r67
18387.0000 HM384 342017 3 857.0000 p43 r77 285 N p43->p58->v92->r77
18479.0000 HM389 446200 2 711.0000 p48 r70 288 N p48->v90->r70
18522.0000 HM397 265025 2 405.0000 p44 r75 293 N p44->v86->r75
18591.0000 HM387 206674 3 918.0000 p19 r68 284 N p19->p59->v80->r68
18638.0000 HM402 191654 2 330.0000 p50 r78 294 N p50->v94->r78
18687.0000 HM336 262001 2 3358.0000 p31 r72 244 N p31->v91->r72
18719.0000 HM339 226726 2 3265.0000 p50 r63 245 N p50->p39->r63
18747.0000 HM314 330209 3 4462.0000 p13 r63 225 N p13->p11->v82->r63
18853.0000 HM414 310152 1 7.0000 p39 r60 299 N p39->r60
18884.0000 HM367 468256 2 2128.0000 p0 r75 264 N p0->v94->r75
18957.0000 HM382 437051 2 1528.0000 p17 r67 274 N p17->v89->r67
18975.0000 HM399 224466 2 784.0000 p21 r61 286 N p21->v93->r61
18978.0000 HM408 379899 3 394.0000 p43 r67 293 N p43->r77->v80->r67
19216.0000 HM407 493024 1 680.0000 p56 r78 288 N p56->r78
19224.0000 HM337 385041 1 3836.0000 p56 r78 236 N p56->r78
19224.0000 HM352 454172 2 3138.0000 p48 r63 247 N p48->v88->r63
19245.0000 HM417 317878 2 284.0000 p24 r61 295 N p24->v88->r61
19254.0000 HM241 447015 2 8318.0000 p24 r63 161 N p24->p14->r63
19272.0000 HM372 475996 2 2294.0000 p46 r71 261 N p46->r63->r71
19325.0000 HM405 173567 1 890.0000 p52 r60 285 N p52->r60
19394.0000 HM319 151795 3 4881.0000 p5 r65 218 N p5->r68->v81->r65
19406.0000 HM376 454857 2 2245.0000 p17 r71 262 N p17->p3->r71
19479.0000 HM393 399362 1 1561.0000 p8 r69 273 N p8->r69
19657.0000 HM366 178911 1 2945.0000 p55 r66 250 N p55->r66
19679.0000 HM427 217454 3 246.0000 p55 r60 295 N p55->p20->v82->r60
19701.0000 HM424 227432 3 401.0000 p46 r76 293 N p46->r78->r79->r76
19782.0000 HM348 291301 1 3874.0000 p6 r65 235 N p6->r65
19798.0000 HM390 472234 1 2000.0000 p21 r71 266 N p21->r71
19831.0000 HM385 391745 1 2258.0000 p22 r62 262 N p22->r62
19881.0000 HM410 315786 2 1202.0000 p25 r76 279 N p25->r66->r76
19896.0000 HM231 478888 3 9364.0000 p44 r69 143 N p44->r79->p6->r69
19903.0000 HM309 170245 3 5849.0000 p1 r76 202 N p1->p33->p38->r76
19906.0000 HM377 482418 1 2708.0000 p2 r61 254 N p2->r61
20016.0000 HM398 162734 2 1866.0000 p25 r78 268 N p25->r72->r78
20026.0000 HM421 490004 2 874.0000 p36 r78 285 N p36->r72->r78
20035.0000 HM411 280769 2 1321.0000 p23 r69 277 N p23->v86->r69
20085.0000 HM400 304854 1 1858.0000 p53 r79 269 N p53->r79
20157.0000 HM418 374203 2 1142.0000 p48 r77 280 N p48->v82->r77
20177.0000 HM430 466754 1 613.0000 p8 r69 289 N p8->r69
20209.0000 HM380 398852 1 2871.0000 p21 r69 252 N p21->r69
20306.0000 HM441 362014 3 238.0000 p53 r66 296 N p53->p17->p33->r66
20311.0000 HM443 158942 2 179.0000 p33 r69 297 N p33->p17->r69
20327.0000 HM413 174940 3 1529.0000 p4 r68 274 N p4->p37->p5->r68
20333.0000 HM444 276534 1 142.0000 p5 r68 297 N p5->r68
20348.0000 HM429 362860 1 830.0000 p27 r70 286 N p27->r70
20393.0000 HM428 187456 3 907.0000 p51 r66 284 N p51->v92->p29->r66
20414.0000 HM392 411495 3 2540.0000 p32 r63 257 N p32->r70->v80->r63
20415.0000 HM440 184758 2 395.0000 p59 r74 293 N p59->v88->r74
20562.0000 HM433 233364 2 847.0000 p35 r72 285 N p35->p11->r72
20584.0000 HM437 291635 2 705.0000 p55 r77 288 N p55->v81->r77
20636.0000 HM434 450545 1 890.0000 p25 r75 285 N p25->r75
20689.0000 HM404 193943 3 2305.0000 p56 r73 261 N p56->p45->v89->r73
20734.0000 HM435 106219 2 930.0000 p12 r77 284 N p12->v93->r77
20791.0000 HM436 491966 2 952.0000 p16 r64 284 N p16->p4->r64
20881.0000 HM447 442827 1 551.0000 p47 r74 290 N p47->r74
20893.0000 HM442 423902 3 791.0000 p57 r66 286 N p57->p35->p11->r66
20956.0000 HM449 445508 2 529.0000 p59 r61 291 N p59->v91->r61
20956.0000 HM422 183403 2 1772.0000 p13 r78 270 N p13->p31->r78
20972.0000 HM311 462229 1 6825.0000 p48 r68 186 N p48->r68
20997.0000 HM409 300527 2 2374.0000 p46 r72 260 N p46->v84->r72
21118.0000 HM426 324395 2 1731.0000 p42 r70 271 N p42->v82->r70
21171.0000 HM458 413113 2 371.0000 p20 r76 293 N p20->v82->r76
21236.0000 HM452 481696 2 672.0000 p2 r68 288 N p2->v81->r68
21261.0000 HM396 216380 2 3198.0000 p38 r78 246 N p38->v86->r78
21281.0000 HM423 396013 3 2040.0000 p54 r75 266 N p54->p42->v82->r75
21368.0000 HM406 452820 3 2879.0000 p26 r60 252 N p26->r70->r78->r60
21431.0000 HM425 214704 2 2090.0000 p39 r60 265 N p39->v94->r60
21592.0000 HM462 224590 2 626.0000 p47 r65 289 N p47->v85->r65
21689.0000 HM451 256103 3 1177.0000 p57 r78 280 N p57->p0->p58->r78
21720.0000 HM445 331188 3 1474.0000 p55 r79 275 N p55->p20->r76->r79
21864.0000 HM470 359392 2 504.0000 p17 r61 291 N p17->p34->r61
21889.0000 HM466 375171 1 745.0000 p44 r68 287 N p44->r68
21927.0000 HM453 407647 2 1303.0000 p9 r72 278 N p9->v89->r72
21964.0000 HM439 263007 3 1991.0000 p10 r79 266 N p10->p39->v94->r79
22029.0000 HM471 163925 3 633.0000 p2 r77 289 N p2->p50->v85->r77
22102.0000 HM456 123235 2 1363.0000 p52 r78 277 N p52->v88->r78
22119.0000 HM420 343515 2 3013.0000 p17 r61 249 N p17->p19->r61
22132.0000 HM482 233943 2 233.0000 p27 r65 296 N p27->r78->r65
22180.0000 HM460 410202 1 1302.0000 p19 r68 278 N p19->r68
22189.0000 HM475 183808 2 599.0000 p13 r62 290 N p13->v84->r62
22200.0000 HM455 266887 3 1495.0000 p13 r63 275 N p13->r60->p48->r63
22245.0000 HM476 159195 2 599.0000 p4 r64 290 N p4->p24->r64
22246.0000 HM478 352696 2 500.0000 p52 r79 291 N p52->v82->r79
22249.0000 HM383 170940 2 4768.0000 p44 r64 220 N p44->p24->r64
22284.0000 HM457 267162 3 1515.0000 p57 r66 274 N p57->p0->r72->r66
22293.0000 HM473 270335 3 803.0000 p30 r63 286 N p30->v86->v94->r63
22296.0000 HM454 130298 2 1634.0000 p2 r63 272 N p2->v94->r63
22307.0000 HM463 106883 3 1292.0000 p30 r68 278 N p30->r62->p18->r68
22330.0000 HM469 257769 2 1029.0000 p53 r79 282 N p53->v84->r79
22512.0000 HM315 124082 2 8169.0000 p28 r64 163 N p28->r63->r64
22539.0000 HM301 457329 2 8881.0000 p0 r71 151 N p0->p9->r71
22656.0000 HM481 276340 1 790.0000 p53 r79 286 N p53->r79
22814.0000 HM459 151634 2 1971.0000 p41 r71 267 N p41->r72->r71
22821.0000 HM467 478414 2 1617.0000 p34 r70 273 N p34->p35->r70
22825.0000 HM446 384980 3 2545.0000 p18 r71 257 N p18->v94->v83->r71
22840.0000 HM479 157080 2 1037.0000 p29 r72 282 N p29->v94->r72
22895.0000 HM472 274133 2 1445.0000 p23 r73 275 N p23->p1->r73
22956.0000 HM432 117721 2 3288.0000 p51 r73 245 N p51->p45->r73
23024.0000 HM496 317655 1 532.0000 p8 r65 291 N p8->r65
23057.0000 HM498 195016 3 458.0000 p45 r71 292 N p45->v84->v93->r71
23060.0000 HM495 121974 2 601.0000 p20 r71 289 N p20->v93->r71
23123.0000 HM506 105737 2 201.0000 p48 r63 296 N p48->v89->r63
23141.0000 HM401 234569 1 4880.0000 p45 r67 218 N p45->r67
23166.0000 HM416 257772 3 4245.0000 p56 r68 229 N p56->p20->v81->r68
23174.0000 HM465 248939 2 2073.0000 p8 r74 265 N p8->r66->r74
23218.0000 HM450 188580 1 2757.0000 p2 r76 254 N p2->r76
23260.0000 HM504 133277 3 411.0000 p49 r62 293 N p49->p16->v83->r62
23343.0000 HM509 353209 2 283.0000 p30 r61 295 N p30->v81->r61
23351.0000 HM491 362048 2 1070.0000 p39 r61 282 N p39->v88->r61
23396.0000 HM477 347223 3 1709.0000 p57 r77 271 N p57->p8->r63->r77
23403.0000 HM494 284496 2 993.0000 p4 r68 283 N p4->p7->r68
23635.0000 HM513 190257 3 429.0000 p49 r78 292 N p49->p12->v83->r78
23658.0000 HM448 229066 2 3283.0000 p43 r73 245 N p43->v91->r73
23698.0000 HM517 113573 2 353.0000 p58 r64 294 N p58->r60->r64
23700.0000 HM512 420873 2 528.0000 p6 r79 291 N p6->v87->r79
23764.0000 HM520 152799 2 300.0000 p37 r78 295 N p37->v89->r78
23922.0000 HM529 139554 1 68.0000 p20 r69 298 N p20->r69
23945.0000 HM489 305567 2 1752.0000 p32 r75 270 N p32->v85->r75
23972.0000 HM531 427982 1 9.0000 p51 r66 299 N p51->r66
23974.0000 HM514 110023 2 738.0000 p26 r71 287 N p26->v84->r71
23981.0000 HM492 314233 2 1662.0000 p45 r71 272 N p45->v84->r71
24010.0000 HM488 331976 2 1848.0000 p23 r79 269 N p23->v90->r79
24021.0000 HM523 269780 2 424.0000 p38 r66 292 N p38->r68->r66
24070.0000 HM499 195670 3 1425.0000 p30 r78 276 N p30->p0->v93->r78
24076.0000 HM485 240685 3 2052.0000 p45 r63 265 N p45->v93->v91->r63
24158.0000 HM518 351947 2 777.0000 p32 r79 287 N p32->v91->r79
24219.0000 HM535 450462 3 110.0000 p35 r71 298 N p35->p58->v82->r71
24250.0000 HM501 471669 2 1524.0000 p7 r64 274 N p7->p19->r64
24276.0000 HM474 492098 2 2736.0000 p10 r64 254 N p10->p2->r64
24299.0000 HM483 120485 3 2350.0000 p49 r68 260 N p49->p47->v90->r68
24299.0000 HM530 490377 3 390.0000 p8 r77 293 N p8->v84->p16->r77
24339.0000 HM526 207412 1 612.0000 p37 r78 289 N p37->r78
24417.0000 HM480 182445 1 2584.0000 p52 r70 256 N p52->r70
24428.0000 HM464 249624 1 3367.0000 p19 r71 243 N p19->r71
24459.0000 HM537 315789 2 237.0000 p29 r78 296 N p29->v89->r78
24479.0000 HM539 240845 2 151.0000 p11 r78 297 N p11->v87->r78
24495.0000 HM538 163340 2 220.0000 p54 r78 296 N p54->r70->r78
24504.0000 HM412 437253 2 5738.0000 p16 r79 204 N p16->r70->r79
24626.0000 HM525 212023 2 938.0000 p44 r64 284 N p44->v87->r64
24688.0000 HM363 329205 2 8107.0000 p53 r73 164 N p53->r70->r73
24701.0000 HM527 188085 2 924.0000 p52 r63 284 N p52->p53->r63
24759.0000 HM546 409342 1 138.0000 p16 r70 297 N p16->r70
24814.0000 HM419 494202 3 5745.0000 p41 r73 204 N p41->v80->r74->r73
24837.0000 HM533 349569 2 805.0000 p45 r78 286 N p45->p53->r78
24846.0000 HM547 242416 2 181.0000 p11 r70 296 N p11->v86->r70
24937.0000 HM487 319478 2 2823.0000 p15 r60 252 N p15->v80->r60
24943.0000 HM490 232317 2 2712.0000 p42 r65 254 N p42->v92->r65
24998.0000 HM468 339918 2 3735.0000 p22 r62 237 N p22->v92->r62
25016.0000 HM550 114921 2 208.0000 p55 r67 296 N p55->v86->r67
25109.0000 HM415 385843 3 6226.0000 p56 r62 196 N p56->p59->r79->r62
25118.0000 HM549 440156 3 352.0000 p16 r60 294 N p16->r70->v89->r60
25146.0000 HM461 421801 3 4215.0000 p53 r73 229 N p53->r62->v93->r73
25151.0000 HM431 169086 2 5531.0000 p55 r71 207 N p55->p38->r71
25180.0000 HM524 219310 1 1526.0000 p4 r79 274 N p4->r79
25200.0000 HM505 480341 3 2321.0000 p41 r75 261 N p41->v91->p32->r75
25238.0000 HM515 439368 3 1961.0000 p24 r75 267 N p24->v94->p0->r75
25270.0000 HM551 277387 3 413.0000 p17 r78 293 N p17->v83->v80->r78
25344.0000 HM560 143608 2 101.0000 p38 r71 298 N p38->v83->r71
25348.0000 HM545 197090 1 767.0000 p15 r71 287 N p15->r71
25403.0000 HM507 483992 2 2429.0000 p24 r64 259 N p24->p5->r64
25479.0000 HM562 299004 1 134.0000 p48 r79 297 N p48->r79
25486.0000 HM540 394680 1 1118.0000 p58 r77 281 N p58->r77
25488.0000 HM564 311386 2 52.0000 p24 r65 299 N p24->v87->r65
25512.0000 HM541 241212 2 1084.0000 p8 r78 281 N p8->p13->r78
25526.0000 HM502 283367 3 2752.0000 p11 r60 254 N p11->p2->p25->r60
25531.0000 HM500 249625 2 2836.0000 p42 r60 252 N p42->p25->r60
25578.0000 HM542 363530 2 1116.0000 p42 r78 281 N p42->v82->r78
25621.0000 HM543 488175 3 1125.0000 p36 r69 281 N p36->r67->v93->r69
25637.0000 HM395 483738 2 7618.0000 p25 r73 173 N p25->v81->r73
25836.0000 HM508 337454 3 2811.0000 p19 r75 253 N p19->v89->p42->r75
26032.0000 HM554 277952 3 1028.0000 p49 r74 282 N p49->v82->v84->r74
26045.0000 HM486 430054 2 3989.0000 p51 r60 233 N p51->v80->r60
26047.0000 HM548 172121 2 1325.0000 p39 r61 277 N p39->v93->r61
26211.0000 HM503 488368 3 3393.0000 p39 r69 243 N p39->v89->p28->r69
26288.0000 HM561 305867 2 987.0000 p20 r70 283 N p20->v91->r70
26359.0000 HM556 194647 2 1276.0000 p14 r71 278 N p14->v93->r71
26428.0000 HM569 320589 2 764.0000 p30 r73 287 N p30->r71->r73
26657.0000 HM570 243272 2 963.0000 p4 r76 283 N p4->v94->r76
26690.0000 HM511 468784 2 3559.0000 p13 r62 240 N p13->v91->r62
26704.0000 HM497 498477 1 4157.0000 p59 r74 230 N p59->r74
26756.0000 HM566 103744 1 1220.0000 p27 r75 279 N p27->r75
26944.0000 HM521 494612 3 3449.0000 p7 r72 242 N p7->p11->p52->r72
26953.0000 HM577 490989 1 911.0000 p55 r60 284 N p55->r60
27036.0000 HM595 431605 3 159.0000 p21 r69 297 N p21->p16->v80->r69
27061.0000 HM578 281011 2 969.0000 p8 r79 283 N p8->v89->r79
27067.0000 HM522 268283 2 3528.0000 p34 r66 241 N p34->r70->r66
27088.0000 HM552 272293 1 2199.0000 p2 r66 263 N p2->r66
27162.0000 HM597 458564 2 189.0000 p54 r74 296 N p54->v87->r74
27202.0000 HM587 167187 2 726.0000 p7 r70 287 N p7->v87->r70
27217.0000 HM590 338286 2 590.0000 p0 r72 290 N p0->v91->r72
27281.0000 HM591 171166 3 595.0000 p15 r73 290 N p15->p55->p46->r73
27295.0000 HM576 259642 1 1284.0000 p54 r73 278 N p54->r73
27300.0000 HM602 497498 3 114.0000 p18 r64 298 N p18->p29->r67->r64
27314.0000 HM579 422374 2 1177.0000 p3 r63 280 N p3->p11->r63
27372.0000 HM536 466095 2 3204.0000 p11 r75 246 N p11->p28->r75
27434.0000 HM599 292174 2 379.0000 p58 r77 293 N p58->v86->r77
27509.0000 HM575 324003 2 1556.0000 p12 r70 274 N p12->p29->r70
27525.0000 HM594 276075 2 708.0000 p55 r70 288 N p55->v86->r70
27619.0000 HM553 131681 2 2673.0000 p15 r63 255 N p15->v82->r63
27654.0000 HM598 493019 3 649.0000 p23 r76 289 N p23->r65->p15->r76
27657.0000 HM603 249341 2 428.0000 p14 r69 292 N p14->v89->r69
27784.0000 HM610 428682 2 234.0000 p48 r70 296 N p48->v87->r70
27784.0000 HM609 357713 2 277.0000 p40 r66 295 N p40->r77->r66
27798.0000 HM555 411945 2 2764.0000 p10 r71 253 N p10->v91->r71
27913.0000 HM600 266033 1 823.0000 p51 r63 286 N p51->r63
28057.0000 HM558 424006 2 2881.0000 p48 r73 251 N p48->v94->r73
28066.0000 HM614 254290 2 312.0000 p15 r62 294 N p15->v81->r62
28125.0000 HM588 481010 3 1590.0000 p1 r63 273 N p1->v87->p46->r63
28255.0000 HM596 297514 1 1325.0000 p47 r60 277 N p47->r60
28284.0000 HM586 295604 2 1845.0000 p54 r69 269 N p54->v90->r69
28352.0000 HM567 380666 2 2770.0000 p23 r72 253 N p23->v94->r72
28353.0000 HM516 189281 1 5044.0000 p6 r74 215 N p6->r74
28368.0000 HM607 466876 2 946.0000 p21 r71 284 N p21->v92->r71
28377.0000 HM583 347855 2 2044.0000 p9 r77 265 N p9->v90->r77
28516.0000 HM624 170968 2 294.0000 p43 r75 295 N p43->v93->r75
28521.0000 HM589 243132 2 1944.0000 p34 r75 267 N p34->v93->r75
28544.0000 HM584 270975 2 2181.0000 p53 r71 263 N p53->v92->r71
28551.0000 HM580 340923 2 2363.0000 p58 r75 260 N p58->r66->r75
28564.0000 HM557 159477 2 3421.0000 p8 r73 242 N p8->v89->r73
28649.0000 HM630 210383 2 165.0000 p56 r68 297 N p56->p24->r68
28676.0000 HM510 182828 2 5582.0000 p20 r71 206 N p20->r69->r71
28681.0000 HM617 247688 2 787.0000 p28 r77 286 N p28->p18->r77
28785.0000 HM574 164330 2 2876.0000 p58 r70 252 N p58->v89->r70
28790.0000 HM611 344954 3 1186.0000 p5 r76 280 N p5->v90->p30->r76
28791.0000 HM606 466547 2 1423.0000 p11 r68 276 N p11->v82->r68
28820.0000 HM616 231694 3 985.0000 p57 r69 283 N p57->p15->v81->r69
28835.0000 HM544 387062 2 4298.0000 p52 r68 228 N p52->v90->r68
28845.0000 HM612 428887 2 1194.0000 p27 r71 280 N p27->v89->r71
28888.0000 HM620 231727 3 861.0000 p12 r71 285 N p12->p26->v80->r71
28942.0000 HM601 109567 2 1794.0000 p36 r62 270 N p36->v85->r62
29072.0000 HM605 266022 1 1751.0000 p53 r61 270 N p53->r61
29151.0000 HM592 374285 2 2406.0000 p19 r62 259 N p19->v89->r62
29179.0000 HM639 159788 2 301.0000 p51 r66 294 N p51->v85->r66
29180.0000 HM572 283218 2 3382.0000 p9 r70 243 N p9->v88->r70
29224.0000 HM627 119362 3 864.0000 p9 r60 285 N p9->p35->v93->r60
29316.0000 HM573 137834 2 3461.0000 p38 r61 242 N p38->v93->r61
29323.0000 HM631 284124 2 784.0000 p19 r65 286 N p19->v91->r65
29446.0000 HM365 197069 2 12770.0000 p53 r63 87 N p53->r70->r63
29472.0000 HM621 241517 3 1398.0000 p4 r60 276 N p4->p34->p22->r60
29487.0000 HM622 413379 2 1372.0000 p25 r68 277 N p25->v87->r68
29514.0000 HM519 200440 2 6092.0000 p35 r60 198 N p35->r62->r60
29522.0000 HM635 268247 3 794.0000 p13 r68 286 N p13->p49->r70->r68
29577.0000 HM582 114189 3 3298.0000 p15 r79 245 N p15->v80->p55->r79
29686.0000 HM651 214519 2 296.0000 p16 r63 295 N p16->v87->r63
29734.0000 HM604 343784 2 2458.0000 p20 r61 259 N p20->r74->r61
29758.0000 HM650 456533 3 413.0000 p30 r62 293 N p30->r71->v84->r62
29794.0000 HM659 179325 2 122.0000 p24 r74 297 N p24->v93->r74
29892.0000 HM626 295647 2 1574.0000 p46 r65 273 N p46->v86->r65
29940.0000 HM563 450819 2 4536.0000 p11 r72 224 N p11->p23->r72
29994.0000 HM636 367535 1 1218.0000 p50 r71 279 N p50->r71
30050.0000 HM645 393234 3 907.0000 p48 r74 284 N p48->p17->v86->r74
30054.0000 HM661 173040 3 305.0000 p55 r74 294 N p55->p12->v86->r74
30061.0000 HM637 285040 3 1251.0000 p49 r65 279 N p49->p13->v85->r65
30069.0000 HM528 193964 2 6262.0000 p45 r78 195 N p45->p27->r78
30274.0000 HM628 251147 2 1877.0000 p6 r68 268 N p6->p50->r68
30328.0000 HM634 486068 2 1636.0000 p3 r61 272 N p3->p57->r61
30380.0000 HM619 116906 3 2384.0000 p28 r68 260 N p28->p18->v91->r68
30487.0000 HM658 154806 2 849.0000 p29 r61 285 N p29->v88->r61
30519.0000 HM664 323563 3 630.0000 p44 r69 289 N p44->p2->v92->r69
30608.0000 HM663 111994 1 766.0000 p39 r77 287 N p39->r77
30628.0000 HM676 116892 2 219.0000 p44 r68 296 N p44->v90->r68
30633.0000 HM608 330738 2 3166.0000 p57 r60 247 N p57->v81->r60
30708.0000 HM623 458870 2 2533.0000 p22 r65 257 N p22->p34->r65
30750.0000 HM678 354736 1 235.0000 p20 r60 296 N p20->r60
30797.0000 HM646 151357 2 1594.0000 p35 r78 273 N p35->v84->r78
30811.0000 HM593 499917 3 4034.0000 p58 r78 232 N p58->v84->r75->r78
30877.0000 HM565 457650 2 5390.0000 p12 r76 210 N p12->v90->r76
30975.0000 HM662 230179 2 1188.0000 p50 r77 280 N p50->v84->r77
30995.0000 HM652 323073 2 1574.0000 p4 r62 273 N p4->v83->r62
31023.0000 HM672 305731 2 797.0000 p17 r64 286 N p17->r76->r64
31024.0000 HM644 370732 3 1931.0000 p28 r73 267 N p28->r69->v92->r73
31026.0000 HM629 268313 1 2584.0000 p55 r62 256 N p55->r62
31030.0000 HM641 378054 2 2065.0000 p33 r69 265 N p33->v87->r69
31031.0000 HM682 172047 2 332.0000 p8 r63 294 N p8->v86->r63
31050.0000 HM638 286007 3 2208.0000 p58 r62 263 N p58->p27->r65->r62
31075.0000 HM653 402188 2 1622.0000 p6 r62 272 N p6->p42->r62
31098.0000 HM647 272270 1 1862.0000 p20 r75 268 N p20->r75
31190.0000 HM534 147150 2 7126.0000 p49 r72 181 N p49->v80->r72
31284.0000 HM642 438202 1 2283.0000 p0 r75 261 N p0->r75
31290.0000 HM675 104668 2 914.0000 p38 r66 284 N p38->v82->r66
31304.0000 HM618 475835 3 3355.0000 p23 r75 244 N p23->r73->v83->r75
31397.0000 HM694 258215 3 188.0000 p40 r75 296 N p40->p41->v88->r75
31398.0000 HM695 382115 2 145.0000 p36 r68 297 N p36->p48->r68
31401.0000 HM643 430777 2 2342.0000 p43 r67 260 N p43->v81->r67
31419.0000 HM681 213692 2 755.0000 p27 r75 287 N p27->v90->r75
31424.0000 HM670 272519 2 1295.0000 p26 r66 278 N p26->v83->r66
31457.0000 HM660 186678 3 1753.0000 p3 r70 270 N p3->p33->v85->r70
31487.0000 HM687 181792 2 566.0000 p6 r75 290 N p6->v80->r75
31506.0000 HM689 250406 1 513.0000 p54 r69 291 N p54->r69
31513.0000 HM613 302935 3 3818.0000 p46 r69 236 N p46->p59->p54->r69
31571.0000 HM686 149136 2 710.0000 p36 r76 288 N p36->v89->r76
31607.0000 HM615 406145 1 3816.0000 p52 r63 236 N p52->r63
31686.0000 HM585 343100 1 5279.0000 p41 r66 212 N p41->r66
31692.0000 HM683 134851 2 958.0000 p9 r67 284 N p9->v82->r67
31697.0000 HM697 230193 2 340.0000 p13 r68 294 N p13->v87->r68
31746.0000 HM649 436021 2 2442.0000 p34 r60 259 N p34->p42->r60
31759.0000 HM691 267640 3 680.0000 p14 r79 288 N p14->p49->v85->r79
31786.0000 HM698 353848 3 393.0000 p0 r76 293 N p0->p57->v88->r76
31795.0000 HM706 467397 1 10.0000 p42 r60 299 N p42->r60
31903.0000 HM655 315718 2 2369.0000 p3 r67 260 N p3->v86->r67
31907.0000 HM690 177084 2 869.0000 p41 r60 285 N p41->v81->r60
31975.0000 HM674 480755 2 1655.0000 p6 r78 272 N p6->v91->r78
31998.0000 HM692 270529 3 873.0000 p7 r65 285 N p7->p1->v81->r65
32006.0000 HM640 329138 2 3097.0000 p50 r60 248 N p50->p6->r60
32037.0000 HM696 328932 3 738.0000 p39 r62 287 N p39->p36->p48->r62
32111.0000 HM671 497550 2 1940.0000 p39 r72 267 N p39->r77->r72
32167.0000 HM657 496654 1 2561.0000 p2 r67 257 N p2->r67
32199.0000 HM667 415699 1 2180.0000 p51 r71 263 N p51->r71
32230.0000 HM716 302855 1 7.0000 p2 r67 299 N p2->r67
32269.0000 HM703 121237 1 625.0000 p35 r67 289 N p35->r67
32310.0000 HM715 394744 2 136.0000 p31 r78 297 N p31->v94->r78
32318.0000 HM669 336418 3 2227.0000 p16 r79 262 N p16->v89->p18->r79
32350.0000 HM714 353872 2 221.0000 p24 r72 296 N p24->v93->r72
32428.0000 HM559 231471 2 7218.0000 p40 r75 179 N p40->p37->r75
32433.0000 HM532 227866 3 8439.0000 p35 r75 159 N p35->v89->p37->r75
32448.0000 HM656 165196 2 2883.0000 p57 r71 251 N p57->p7->r71
32486.0000 HM719 343660 3 130.0000 p55 r72 297 N p55->v88->v82->r72
32521.0000 HM721 228153 2 89.0000 p31 r70 298 N p31->r68->r70
32597.0000 HM705 120123 2 857.0000 p29 r64 285 N p29->p22->r64
32604.0000 HM701 148833 2 1057.0000 p43 r62 282 N p43->v87->r62
32663.0000 HM666 248974 2 2680.0000 p58 r64 255 N p58->v80->r64
32694.0000 HM710 277726 2 747.0000 p45 r69 287 N p45->v86->r69
32763.0000 HM702 425928 2 1178.0000 p43 r78 280 N p43->v87->r78
32833.0000 HM723 407659 1 299.0000 p1 r67 295 N p1->r67
32848.0000 HM688 423511 3 1890.0000 p12 r78 268 N p12->p21->v90->r78
32858.0000 HM484 219009 3 10868.0000 p41 r73 118 N p41->p39->p13->r73
32994.0000 HM648 184347 2 3728.0000 p53 r79 237 N p53->v83->r79
33053.0000 HM704 310564 2 1351.0000 p45 r79 277 N p45->v93->r79
33064.0000 HM724 496214 2 499.0000 p6 r67 291 N p6->v81->r67
33075.0000 HM677 498457 2 2614.0000 p44 r60 256 N p44->v93->r60
33084.0000 HM673 400309 3 2817.0000 p34 r67 253 N p34->p15->v84->r67
33088.0000 HM665 224995 1 3159.0000 p30 r73 247 N p30->r73
33093.0000 HM679 262288 2 2538.0000 p4 r78 257 N p4->v83->r78
33097.0000 HM726 288350 2 444.0000 p31 r69 292 N p31->r75->r69
33126.0000 HM725 158904 3 528.0000 p6 r69 291 N p6->p53->v82->r69
33136.0000 HM707 214129 1 1299.0000 p2 r61 278 N p2->r61
33210.0000 HM700 116183 2 1721.0000 p30 r71 271 N p30->v80->r71
33214.0000 HM625 415891 2 4945.0000 p9 r67 217 N p9->v87->r67
33227.0000 HM733 388181 2 259.0000 p56 r73 295 N p56->v93->r73
33272.0000 HM654 336190 1 3770.0000 p56 r62 237 N p56->r62
33312.0000 HM741 287216 1 6.0000 p35 r60 299 N p35->r60
33322.0000 HM633 418812 2 4680.0000 p12 r66 222 N p12->r78->r66
33368.0000 HM693 234903 3 2203.0000 p32 r77 263 N p32->r61->v94->r77
33584.0000 HM708 167590 2 1708.0000 p53 r65 271 N p53->v83->r65
33590.0000 HM709 272325 1 1678.0000 p48 r74 272 N p48->r74
33701.0000 HM734 139375 2 699.0000 p51 r69 288 N p51->v89->r69
33751.0000 HM712 482191 2 1715.0000 p55 r73 271 N p55->v82->r73
33912.0000 HM684 444203 2 3129.0000 p48 r61 247 N p48->p13->r61
33930.0000 HM720 466035 2 1543.0000 p17 r69 274 N p17->p37->r69
33949.0000 HM713 292985 3 1861.0000 p32 r73 268 N p32->r71->p35->r73
33988.0000 HM732 430774 3 1063.0000 p44 r72 282 N p44->v89->p53->r72
34002.0000 HM745 103776 3 504.0000 p53 r65 291 N p53->p26->v88->r65
34033.0000 HM685 251012 3 3208.0000 p51 r77 246 N p51->v88->p20->r77
34034.0000 HM718 288112 3 1713.0000 p10 r60 271 N p10->p57->v86->r60
34115.0000 HM731 402809 2 1240.0000 p51 r69 279 N p51->v83->r69
34135.0000 HM438 346096 3 14206.0000 p20 r75 63 N p20->r73->r76->r75
